date,views
2034-06-24,5193
2034-06-25,2834
2034-06-26,5113
2034-06-27,1344
2034-06-28,2890
2034-06-29,8647
2034-06-30,6511
2034-07-01,5574
2034-07-02,8876
2034-07-03,3398
2034-07-04,5088
2034-07-05,9496
2034-07-06,2237
2034-07-07,7696
2034-07-08,672
2034-07-09,6168
2034-07-10,360
2034-07-11,6078
2034-07-12,7875
2034-07-13,1474
2034-07-14,5285
2034-07-15,3839
2034-07-16,8944
2034-07-17,5363
2034-07-18,4835
2034-07-19,7589
2034-07-20,8930
2034-07-21,6814
2034-07-22,1137
2034-07-23,1968
2034-07-24,645
2034-07-25,1100
2034-07-26,1507
2034-07-27,6729
2034-07-28,1816
2034-07-29,9521
2034-07-30,9134
2034-07-31,5938
2034-08-01,7512
2034-08-02,7950
2034-08-03,4597
2034-08-04,8370
2034-08-05,1063
2034-08-06,873
2034-08-07,9759
2034-08-08,478
2034-08-09,4631
2034-08-10,8422
2034-08-11,8760
2034-08-12,5590
2034-08-13,170
2034-08-14,191
2034-08-15,5377
2034-08-16,6161
2034-08-17,3858
2034-08-18,9844
2034-08-19,8682
2034-08-20,2849
2034-08-21,9807
2034-08-22,4867
2034-08-23,9772
2034-08-24,6256
2034-08-25,9087
2034-08-26,6342
2034-08-27,2334
2034-08-28,2704
2034-08-29,6709
2034-08-30,884
2034-08-31,692
2034-09-01,7448
2034-09-02,8835
2034-09-03,34
2034-09-04,1856
2034-09-05,4934
2034-09-06,4555
2034-09-07,8495
2034-09-08,1229
2034-09-09,8319
2034-09-10,1828
2034-09-11,7288
2034-09-12,1999
2034-09-13,4723
2034-09-14,9771
2034-09-15,1976
2034-09-16,3843
2034-09-17,8064
2034-09-18,5297
2034-09-19,7208
2034-09-20,5781
2034-09-21,5528
2034-09-22,4042
2034-09-23,8916
2034-09-24,8893
2034-09-25,2268
2034-09-26,2027
2034-09-27,1572
2034-09-28,5198
2034-09-29,1217
2034-09-30,6188
2034-10-01,8083
2034-10-02,8567
2034-10-03,4156
2034-10-04,2670
2034-10-05,1757
2034-10-06,9588
2034-10-07,1413
2034-10-08,4701
2034-10-09,6449
2034-10-10,7523
2034-10-11,843
2034-10-12,2418
2034-10-13,1840
2034-10-14,9700
2034-10-15,8392
2034-10-16,152
2034-10-17,2401
2034-10-18,476
2034-10-19,3207
2034-10-20,7143
2034-10-21,7035
2034-10-22,7703
2034-10-23,5787
2034-10-24,1053
2034-10-25,8241
2034-10-26,213
2034-10-27,264
2034-10-28,6533
2034-10-29,9077
2034-10-30,7133
2034-10-31,9172
2034-11-01,525
2034-11-02,9923
2034-11-03,2444
2034-11-04,3877
2034-11-05,2677
2034-11-06,6353
2034-11-07,9042
2034-11-08,2485
2034-11-09,4508
2034-11-10,9990
2034-11-11,847
2034-11-12,1917
2034-11-13,4934
2034-11-14,1485
2034-11-15,5381
2034-11-16,208
2034-11-17,3566
2034-11-18,7427
2034-11-19,8961
2034-11-20,1394
2034-11-21,9037
2034-11-22,4551
2034-11-23,2048
2034-11-24,9023
2034-11-25,7117
2034-11-26,7987
2034-11-27,4560
2034-11-28,7941
2034-11-29,2762
2034-11-30,7663
2034-12-01,2283
2034-12-02,5684
2034-12-03,6326
2034-12-04,9871
2034-12-05,271
2034-12-06,8421
2034-12-07,9810
2034-12-08,9577
2034-12-09,1320
2034-12-10,4629
2034-12-11,3597
2034-12-12,2560
2034-12-13,2
2034-12-14,4338
2034-12-15,7895
2034-12-16,4582
2034-12-17,3300
2034-12-18,425
2034-12-19,4012
2034-12-20,4368
2034-12-21,4873
2034-12-22,9806
2034-12-23,3286
2034-12-24,4899
2034-12-25,4808
2034-12-26,1603
2034-12-27,5928
2034-12-28,6720
2034-12-29,829
2034-12-30,7832
2034-12-31,3388
2035-01-01,5863
2035-01-02,627
2035-01-03,4406
2035-01-04,3492
2035-01-05,1976
2035-01-06,4900
2035-01-07,1632
2035-01-08,7253
2035-01-09,8635
2035-01-10,5699
2035-01-11,9640
2035-01-12,6438
2035-01-13,264
2035-01-14,8749
2035-01-15,3116
2035-01-16,4038
2035-01-17,7724
2035-01-18,3516
2035-01-19,6520
2035-01-20,2264
2035-01-21,4634
2035-01-22,1515
2035-01-23,2609
2035-01-24,8747
2035-01-25,5735
2035-01-26,5693
2035-01-27,5477
2035-01-28,117
2035-01-29,7670
2035-01-30,4641
2035-01-31,6560
2035-02-01,2834
2035-02-02,3766
2035-02-03,6545
2035-02-04,4457
2035-02-05,8378
2035-02-06,5387
2035-02-07,8699
2035-02-08,4411
2035-02-09,6369
2035-02-10,98
2035-02-11,9030
2035-02-12,5081
2035-02-13,6321
2035-02-14,9133
2035-02-15,2271
2035-02-16,9991
2035-02-17,9641
2035-02-18,2253
2035-02-19,294
2035-02-20,2542
2035-02-21,4002
2035-02-22,4895
2035-02-23,7395
2035-02-24,8001
2035-02-25,4556
2035-02-26,5736
2035-02-27,9502
2035-02-28,5064
2035-03-01,5710
2035-03-02,7522
2035-03-03,9078
2035-03-04,1431
2035-03-05,2135
2035-03-06,904
2035-03-07,277
2035-03-08,7228
2035-03-09,2936
2035-03-10,5469
2035-03-11,4411
2035-03-12,9927
2035-03-13,8228
2035-03-14,1486
2035-03-15,3271
2035-03-16,9571
2035-03-17,1826
2035-03-18,8809
2035-03-19,7969
2035-03-20,3453
2035-03-21,8235
2035-03-22,9607
2035-03-23,2867
2035-03-24,9785
2035-03-25,3149
2035-03-26,1424
2035-03-27,9216
2035-03-28,3079
2035-03-29,6398
2035-03-30,2855
2035-03-31,6488
2035-04-01,1457
2035-04-02,4560
2035-04-03,5406
2035-04-04,9251
2035-04-05,1033
2035-04-06,8792
2035-04-07,6171
2035-04-08,5581
2035-04-09,9321
2035-04-10,2160
2035-04-11,3354
2035-04-12,2359
2035-04-13,6765
2035-04-14,5261
2035-04-15,5175
2035-04-16,7957
2035-04-17,8910
2035-04-18,8603
2035-04-19,7471
2035-04-20,2578
2035-04-21,7552
2035-04-22,7881
2035-04-23,5022
2035-04-24,1461
2035-04-25,5662
2035-04-26,9712
2035-04-27,8613
2035-04-28,785
2035-04-29,5674
2035-04-30,110
2035-05-01,1205
2035-05-02,2769
2035-05-03,9165
2035-05-04,2548
2035-05-05,2611
2035-05-06,1388
2035-05-07,8479
2035-05-08,4043
2035-05-09,8180
2035-05-10,2794
2035-05-11,6720
2035-05-12,6989
2035-05-13,5061
2035-05-14,8718
2035-05-15,36
2035-05-16,6624
2035-05-17,6852
2035-05-18,4987
2035-05-19,622
2035-05-20,2602
2035-05-21,7610
2035-05-22,8703
2035-05-23,2386
2035-05-24,5496
2035-05-25,2983
2035-05-26,1056
2035-05-27,3417
2035-05-28,8618
2035-05-29,6297
2035-05-30,3745
2035-05-31,2516
2035-06-01,6391
2035-06-02,5302
2035-06-03,3923
2035-06-04,6198
2035-06-05,8787
2035-06-06,3475
2035-06-07,2875
2035-06-08,1552
2035-06-09,5129
2035-06-10,3396
2035-06-11,5068
2035-06-12,5467
2035-06-13,1136
2035-06-14,1257
2035-06-15,7120
2035-06-16,610
2035-06-17,8195
2035-06-18,172
2035-06-19,9846
2035-06-20,5099
2035-06-21,8691
2035-06-22,4439
2035-06-23,272
2035-06-24,1787
2035-06-25,4135
2035-06-26,4696
2035-06-27,6403
2035-06-28,8833
2035-06-29,9278
2035-06-30,3107
2035-07-01,305
2035-07-02,1509
2035-07-03,3664
2035-07-04,4443
2035-07-05,3663
2035-07-06,9329
2035-07-07,6452
2035-07-08,3273
2035-07-09,8654
2035-07-10,7103
2035-07-11,8772
2035-07-12,791
2035-07-13,9821
2035-07-14,5832
2035-07-15,5954
2035-07-16,1178
2035-07-17,3462
2035-07-18,6835
2035-07-19,185
2035-07-20,7448
2035-07-21,921
2035-07-22,6420
2035-07-23,7741
2035-07-24,283
2035-07-25,9633
2035-07-26,4298
2035-07-27,3451
2035-07-28,691
2035-07-29,6086
2035-07-30,6299
2035-07-31,9808
2035-08-01,2657
2035-08-02,7466
2035-08-03,6118
2035-08-04,9840
2035-08-05,4852
2035-08-06,2660
2035-08-07,6702
2035-08-08,371
2035-08-09,4693
2035-08-10,7795
2035-08-11,7711
2035-08-12,9698
2035-08-13,3170
2035-08-14,7908
2035-08-15,5078
2035-08-16,394
2035-08-17,6982
2035-08-18,5984
2035-08-19,5139
2035-08-20,927
2035-08-21,1180
2035-08-22,3413
2035-08-23,9489
2035-08-24,5183
2035-08-25,2590
2035-08-26,425
2035-08-27,4258
2035-08-28,9252
2035-08-29,1149
2035-08-30,2595
2035-08-31,6763
2035-09-01,8239
2035-09-02,4884
2035-09-03,5008
2035-09-04,3341
2035-09-05,4901
2035-09-06,6282
2035-09-07,3689
2035-09-08,350
2035-09-09,2455
2035-09-10,396
2035-09-11,420
2035-09-12,7119
2035-09-13,4005
2035-09-14,878
2035-09-15,2668
2035-09-16,4244
2035-09-17,9220
2035-09-18,561
2035-09-19,5470
2035-09-20,6468
2035-09-21,149
2035-09-22,9511
2035-09-23,4161
2035-09-24,419
2035-09-25,2083
2035-09-26,934
2035-09-27,5152
2035-09-28,5784
2035-09-29,577
2035-09-30,4196
2035-10-01,8304
2035-10-02,1387
2035-10-03,6404
2035-10-04,7428
2035-10-05,9827
2035-10-06,8514
2035-10-07,287
2035-10-08,3187
2035-10-09,9056
2035-10-10,3783
2035-10-11,1726
2035-10-12,7932
2035-10-13,1177
2035-10-14,445
2035-10-15,828
2035-10-16,9755
2035-10-17,8256
2035-10-18,1289
2035-10-19,5894
2035-10-20,9559
2035-10-21,9
2035-10-22,7627
2035-10-23,3335
2035-10-24,4301
2035-10-25,9652
2035-10-26,6327
2035-10-27,5012
2035-10-28,1411
2035-10-29,2311
2035-10-30,2064
2035-10-31,271
2035-11-01,1633
2035-11-02,6199
2035-11-03,4263
2035-11-04,8840
2035-11-05,1568
2035-11-06,3294
2035-11-07,4300
2035-11-08,8004
2035-11-09,7660
2035-11-10,6439
2035-11-11,7770
2035-11-12,5483
2035-11-13,8552
2035-11-14,3010
2035-11-15,5633
2035-11-16,914
2035-11-17,9632
2035-11-18,4703
2035-11-19,7209
2035-11-20,4931
2035-11-21,3012
2035-11-22,7127
2035-11-23,2377
2035-11-24,7494
2035-11-25,7965
2035-11-26,1932
2035-11-27,8338
2035-11-28,2155
2035-11-29,6955
2035-11-30,2107
2035-12-01,2133
2035-12-02,2051
2035-12-03,3127
2035-12-04,4660
2035-12-05,3748
2035-12-06,9668
2035-12-07,8944
2035-12-08,2823
2035-12-09,4695
2035-12-10,1604
2035-12-11,3015
2035-12-12,5987
2035-12-13,4699
2035-12-14,4065
2035-12-15,6235
2035-12-16,6721
2035-12-17,5071
2035-12-18,21
2035-12-19,4699
2035-12-20,4481
2035-12-21,2757
2035-12-22,2588
2035-12-23,2573
2035-12-24,2725
2035-12-25,3343
2035-12-26,5600
2035-12-27,6478
2035-12-28,9628
2035-12-29,2402
2035-12-30,8934
2035-12-31,1348
2036-01-01,6834
2036-01-02,4179
2036-01-03,8529
2036-01-04,1092
2036-01-05,765
2036-01-06,2371
2036-01-07,5717
2036-01-08,9701
2036-01-09,3617
2036-01-10,5561
2036-01-11,6394
2036-01-12,1649
2036-01-13,7469
2036-01-14,1582
2036-01-15,4728
2036-01-16,3832
2036-01-17,16
2036-01-18,2709
2036-01-19,2051
2036-01-20,7233
2036-01-21,3863
2036-01-22,6894
2036-01-23,1987
2036-01-24,2008
2036-01-25,7993
2036-01-26,8741
2036-01-27,7421
2036-01-28,3070
2036-01-29,6156
2036-01-30,7200
2036-01-31,607
2036-02-01,659
2036-02-02,3266
2036-02-03,1183
2036-02-04,2825
2036-02-05,7169
2036-02-06,1694
2036-02-07,6008
2036-02-08,4666
2036-02-09,1035
2036-02-10,2195
2036-02-11,3046
2036-02-12,2774
2036-02-13,9270
2036-02-14,5852
2036-02-15,2714
2036-02-16,5757
2036-02-17,9258
2036-02-18,2275
2036-02-19,9722
2036-02-20,6156
2036-02-21,9164
2036-02-22,6295
2036-02-23,549
2036-02-24,6498
2036-02-25,9726
2036-02-26,7836
2036-02-27,4122
2036-02-28,9149
2036-02-29,3578
2036-03-01,5419
2036-03-02,5873
2036-03-03,3311
2036-03-04,8470
2036-03-05,3187
2036-03-06,4450
2036-03-07,6999
2036-03-08,1522
2036-03-09,364
2036-03-10,6242
2036-03-11,918
2036-03-12,9728
2036-03-13,8068
2036-03-14,4605
2036-03-15,4464
2036-03-16,8331
2036-03-17,2108
2036-03-18,9838
2036-03-19,4727
2036-03-20,7101
2036-03-21,868
2036-03-22,8778
2036-03-23,3546
2036-03-24,8580
2036-03-25,768
2036-03-26,5552
2036-03-27,2710
2036-03-28,8586
2036-03-29,9301
2036-03-30,6938
2036-03-31,1505
2036-04-01,822
2036-04-02,6448
2036-04-03,6196
2036-04-04,432
2036-04-05,5117
2036-04-06,6288
2036-04-07,4611
2036-04-08,1129
2036-04-09,1276
2036-04-10,8106
2036-04-11,9188
2036-04-12,3967
2036-04-13,3598
2036-04-14,9541
2036-04-15,1486
2036-04-16,2382
2036-04-17,3633
2036-04-18,5147
2036-04-19,4992
2036-04-20,8931
2036-04-21,1106
2036-04-22,8686
2036-04-23,7662
2036-04-24,1329
2036-04-25,6183
2036-04-26,2221
2036-04-27,317
2036-04-28,746
2036-04-29,4036
2036-04-30,8675
2036-05-01,380
2036-05-02,9236
2036-05-03,7827
2036-05-04,852
2036-05-05,6401
2036-05-06,7670
2036-05-07,7224
2036-05-08,4491
2036-05-09,9749
2036-05-10,762
2036-05-11,406
2036-05-12,7182
2036-05-13,3310
2036-05-14,9945
2036-05-15,3790
2036-05-16,3311
2036-05-17,7047
2036-05-18,8128
2036-05-19,7797
2036-05-20,5316
2036-05-21,5649
2036-05-22,8761
2036-05-23,9630
2036-05-24,3806
2036-05-25,1315
2036-05-26,1743
2036-05-27,8275
2036-05-28,2694
2036-05-29,5648
2036-05-30,9060
2036-05-31,3825
2036-06-01,8204
2036-06-02,4160
2036-06-03,13
2036-06-04,66
2036-06-05,6122
2036-06-06,2122
2036-06-07,3702
2036-06-08,5308
2036-06-09,4762
2036-06-10,8906
2036-06-11,4872
2036-06-12,2015
2036-06-13,4889
2036-06-14,3514
2036-06-15,8560
2036-06-16,6835
2036-06-17,2523
2036-06-18,7759
2036-06-19,5153
2036-06-20,6161
2036-06-21,51
2036-06-22,6103
2036-06-23,6800
2036-06-24,1237
2036-06-25,6669
2036-06-26,6813
2036-06-27,8930
2036-06-28,899
2036-06-29,9844
2036-06-30,1047
2036-07-01,5426
2036-07-02,8183
2036-07-03,3582
2036-07-04,2752
2036-07-05,901
2036-07-06,8139
2036-07-07,2727
2036-07-08,28
2036-07-09,3156
2036-07-10,992
2036-07-11,1143
2036-07-12,8918
2036-07-13,3077
2036-07-14,6250
2036-07-15,2719
2036-07-16,7768
2036-07-17,3604
2036-07-18,9548
2036-07-19,4311
2036-07-20,4011
2036-07-21,6575
2036-07-22,6447
2036-07-23,4071
2036-07-24,9803
2036-07-25,6195
2036-07-26,4346
2036-07-27,5906
2036-07-28,6506
2036-07-29,4080
2036-07-30,6652
2036-07-31,8907
2036-08-01,5615
2036-08-02,1274
2036-08-03,7034
2036-08-04,216
2036-08-05,9612
2036-08-06,6663
2036-08-07,8774
2036-08-08,7648
2036-08-09,6519
2036-08-10,5907
2036-08-11,770
2036-08-12,3902
2036-08-13,404
2036-08-14,5554
2036-08-15,3226
2036-08-16,1269
2036-08-17,1193
2036-08-18,5762
2036-08-19,9840
2036-08-20,7163
2036-08-21,6007
2036-08-22,5612
2036-08-23,749
2036-08-24,2257
2036-08-25,2355
2036-08-26,575
2036-08-27,3031
2036-08-28,9223
2036-08-29,7442
2036-08-30,3356
2036-08-31,2749
2036-09-01,7894
2036-09-02,542
2036-09-03,8589
2036-09-04,1073
2036-09-05,8324
2036-09-06,9339
2036-09-07,5150
2036-09-08,4169
2036-09-09,6777
2036-09-10,5101
2036-09-11,7968
2036-09-12,8689
2036-09-13,5784
2036-09-14,8013
2036-09-15,3266
2036-09-16,3974
2036-09-17,8650
2036-09-18,6510
2036-09-19,6433
2036-09-20,479
2036-09-21,589
2036-09-22,8827
2036-09-23,7754
2036-09-24,8617
2036-09-25,9708
2036-09-26,7577
2036-09-27,3017
2036-09-28,3082
2036-09-29,7503
2036-09-30,3428
2036-10-01,9832
2036-10-02,5431
2036-10-03,8624
2036-10-04,6433
2036-10-05,770
2036-10-06,4607
2036-10-07,1000
2036-10-08,4524
2036-10-09,2675
2036-10-10,8263
2036-10-11,3179
2036-10-12,8006
2036-10-13,9800
2036-10-14,3669
2036-10-15,8821
2036-10-16,7362
2036-10-17,3372
2036-10-18,2844
2036-10-19,5863
2036-10-20,2067
2036-10-21,9709
2036-10-22,2595
2036-10-23,2379
2036-10-24,5839
2036-10-25,233
2036-10-26,1761
2036-10-27,4106
2036-10-28,4057
2036-10-29,4081
2036-10-30,4068
2036-10-31,3434
2036-11-01,3252
2036-11-02,5151
2036-11-03,5314
2036-11-04,1933
2036-11-05,1455
2036-11-06,5596
2036-11-07,5628
2036-11-08,2693
2036-11-09,4018
2036-11-10,5998
2036-11-11,1766
2036-11-12,9544
2036-11-13,3006
2036-11-14,9293
2036-11-15,1510
2036-11-16,3439
2036-11-17,4855
2036-11-18,4476
2036-11-19,4354
2036-11-20,6342
2036-11-21,1723
2036-11-22,903
2036-11-23,9512
2036-11-24,521
2036-11-25,4361
2036-11-26,7528
2036-11-27,690
2036-11-28,7681
2036-11-29,7641
2036-11-30,4956
2036-12-01,4476
2036-12-02,7101
2036-12-03,9224
2036-12-04,165
2036-12-05,1071
2036-12-06,2986
2036-12-07,6315
2036-12-08,4584
2036-12-09,9633
2036-12-10,3138
2036-12-11,4351
2036-12-12,1630
2036-12-13,9834
2036-12-14,2606
2036-12-15,7508
2036-12-16,8089
2036-12-17,197
2036-12-18,2405
2036-12-19,6277
2036-12-20,4791
2036-12-21,3263
2036-12-22,6334
2036-12-23,4962
2036-12-24,8264
2036-12-25,1313
2036-12-26,5224
2036-12-27,8784
2036-12-28,4641
2036-12-29,1078
2036-12-30,6673
2036-12-31,7103
2037-01-01,1240
2037-01-02,6258
2037-01-03,1215
2037-01-04,4779
2037-01-05,6327
2037-01-06,1291
2037-01-07,8450
2037-01-08,697
2037-01-09,4619
2037-01-10,8765
2037-01-11,7681
2037-01-12,2117
2037-01-13,8937
2037-01-14,3228
2037-01-15,9526
2037-01-16,3229
2037-01-17,1337
2037-01-18,2574
2037-01-19,8887
2037-01-20,3244
2037-01-21,7541
2037-01-22,9232
2037-01-23,4358
2037-01-24,4656
2037-01-25,5354
2037-01-26,7058
2037-01-27,4363
2037-01-28,3331
2037-01-29,9942
2037-01-30,5956
2037-01-31,8967
2037-02-01,3050
2037-02-02,1745
2037-02-03,4408
2037-02-04,9831
2037-02-05,1090
2037-02-06,1419
2037-02-07,4224
2037-02-08,4486
2037-02-09,909
2037-02-10,4161
2037-02-11,1973
2037-02-12,8033
2037-02-13,5065
2037-02-14,5146
2037-02-15,7524
2037-02-16,4638
2037-02-17,5288
2037-02-18,9856
2037-02-19,9063
2037-02-20,9746
2037-02-21,4320
2037-02-22,7297
2037-02-23,6733
2037-02-24,8767
2037-02-25,4817
2037-02-26,4658
2037-02-27,9849
2037-02-28,6197
2037-03-01,8577
2037-03-02,8235
2037-03-03,9898
2037-03-04,6886
2037-03-05,2438
2037-03-06,9302
2037-03-07,5023
2037-03-08,3692
2037-03-09,168
2037-03-10,9758
2037-03-11,495
2037-03-12,101
2037-03-13,4961
2037-03-14,4713
2037-03-15,1328
2037-03-16,1732
2037-03-17,5905
2037-03-18,4847
2037-03-19,7361
2037-03-20,7932
2037-03-21,6097
2037-03-22,6553
2037-03-23,8366
2037-03-24,9928
2037-03-25,2734
2037-03-26,6192
2037-03-27,6063
2037-03-28,9900
2037-03-29,9652
2037-03-30,8915
2037-03-31,1444
2037-04-01,5696
2037-04-02,1794
2037-04-03,4288
2037-04-04,1610
2037-04-05,6815
2037-04-06,8874
2037-04-07,8424
2037-04-08,8098
2037-04-09,4239
2037-04-10,8501
2037-04-11,4620
2037-04-12,5867
2037-04-13,189
2037-04-14,7853
2037-04-15,1295
2037-04-16,1185
2037-04-17,5429
2037-04-18,8219
2037-04-19,9432
2037-04-20,4917
2037-04-21,9667
2037-04-22,7086
2037-04-23,4888
2037-04-24,3971
2037-04-25,6213
2037-04-26,5742
2037-04-27,4168
2037-04-28,2363
2037-04-29,5883
2037-04-30,5579
2037-05-01,6804
2037-05-02,7144
2037-05-03,888
2037-05-04,6874
2037-05-05,115
2037-05-06,3889
2037-05-07,9095
2037-05-08,9589
2037-05-09,8989
2037-05-10,417
2037-05-11,4485
2037-05-12,7951
2037-05-13,6848
2037-05-14,7048
2037-05-15,4950
2037-05-16,4879
2037-05-17,8675
2037-05-18,1989
2037-05-19,9183
2037-05-20,8877
2037-05-21,2859
2037-05-22,7883
2037-05-23,3866
2037-05-24,4867
2037-05-25,2732
2037-05-26,7035
2037-05-27,275
2037-05-28,3371
2037-05-29,6826
2037-05-30,4494
2037-05-31,5863
2037-06-01,723
2037-06-02,3167
2037-06-03,3449
2037-06-04,4434
2037-06-05,7552
2037-06-06,1214
2037-06-07,3290
2037-06-08,7565
2037-06-09,4189
2037-06-10,8409
2037-06-11,5010
2037-06-12,1590
2037-06-13,9647
2037-06-14,2604
2037-06-15,8079
2037-06-16,8147
2037-06-17,6411
2037-06-18,8940
2037-06-19,587
2037-06-20,6743
2037-06-21,1211
2037-06-22,5618
2037-06-23,8207
2037-06-24,4383
2037-06-25,2643
2037-06-26,9861
2037-06-27,7581
2037-06-28,8655
2037-06-29,3829
2037-06-30,1190
2037-07-01,301
2037-07-02,451
2037-07-03,6684
2037-07-04,2559
2037-07-05,6748
2037-07-06,535
2037-07-07,3284
2037-07-08,2617
2037-07-09,8765
2037-07-10,5954
2037-07-11,3212
2037-07-12,5241
2037-07-13,5482
2037-07-14,5789
2037-07-15,3515
2037-07-16,1434
2037-07-17,8112
2037-07-18,2955
2037-07-19,4098
2037-07-20,6020
2037-07-21,8440
2037-07-22,5377
2037-07-23,5458
2037-07-24,4283
2037-07-25,6633
2037-07-26,2291
2037-07-27,5181
2037-07-28,8164
2037-07-29,6308
2037-07-30,5494
2037-07-31,4880
2037-08-01,9576
2037-08-02,5805
2037-08-03,7248
2037-08-04,6105
2037-08-05,5012
2037-08-06,905
2037-08-07,5194
2037-08-08,1085
2037-08-09,9356
2037-08-10,2342
2037-08-11,8914
2037-08-12,936
2037-08-13,8033
2037-08-14,2996
2037-08-15,3569
2037-08-16,3266
2037-08-17,1982
2037-08-18,2841
2037-08-19,3522
2037-08-20,8850
2037-08-21,1206
2037-08-22,4516
2037-08-23,2128
2037-08-24,8949
2037-08-25,9680
2037-08-26,8144
2037-08-27,7733
2037-08-28,6991
2037-08-29,7487
2037-08-30,8511
2037-08-31,1986
2037-09-01,5843
2037-09-02,3020
2037-09-03,7108
2037-09-04,1049
2037-09-05,9046
2037-09-06,8619
2037-09-07,7352
2037-09-08,6420
2037-09-09,9313
2037-09-10,2548
2037-09-11,7854
2037-09-12,5420
2037-09-13,2973
2037-09-14,4452
2037-09-15,9885
2037-09-16,7395
2037-09-17,54
2037-09-18,3207
2037-09-19,2910
2037-09-20,6862
2037-09-21,6101
2037-09-22,5556
2037-09-23,1473
2037-09-24,1577
2037-09-25,9466
2037-09-26,7879
2037-09-27,3960
2037-09-28,9873
2037-09-29,1728
2037-09-30,5180
2037-10-01,8231
2037-10-02,2776
2037-10-03,5503
2037-10-04,4091
2037-10-05,9811
2037-10-06,6869
2037-10-07,3473
2037-10-08,1922
2037-10-09,5006
2037-10-10,3405
2037-10-11,8521
2037-10-12,6762
2037-10-13,5484
2037-10-14,4438
2037-10-15,3912
2037-10-16,1714
2037-10-17,9584
2037-10-18,9486
2037-10-19,9197
2037-10-20,3771
2037-10-21,4615
2037-10-22,7619
2037-10-23,1761
2037-10-24,2023
2037-10-25,9893
2037-10-26,2107
2037-10-27,919
2037-10-28,3803
2037-10-29,4918
2037-10-30,4349
2037-10-31,3731
2037-11-01,875
2037-11-02,3802
2037-11-03,2599
2037-11-04,7816
2037-11-05,8734
2037-11-06,1514
2037-11-07,5347
2037-11-08,8204
2037-11-09,1182
2037-11-10,9416
2037-11-11,772
2037-11-12,8642
2037-11-13,4048
2037-11-14,362
2037-11-15,3978
2037-11-16,1765
2037-11-17,8356
2037-11-18,1185
2037-11-19,3921
2037-11-20,6040
2037-11-21,7167
2037-11-22,2900
2037-11-23,6449
2037-11-24,1407
2037-11-25,8798
2037-11-26,7946
2037-11-27,4090
2037-11-28,6336
2037-11-29,2255
2037-11-30,7647
2037-12-01,9073
2037-12-02,2595
2037-12-03,1056
2037-12-04,4001
2037-12-05,4694
2037-12-06,2438
2037-12-07,7928
2037-12-08,5338
2037-12-09,4870
2037-12-10,3384
2037-12-11,5036
2037-12-12,8314
2037-12-13,8281
2037-12-14,653
2037-12-15,3293
2037-12-16,8767
2037-12-17,2084
2037-12-18,6982
2037-12-19,5742
2037-12-20,5060
2037-12-21,4205
2037-12-22,1454
2037-12-23,8383
2037-12-24,7825
2037-12-25,3381
2037-12-26,2852
2037-12-27,7985
2037-12-28,4263
2037-12-29,4152
2037-12-30,9940
2037-12-31,5036
2038-01-01,3612
2038-01-02,7366
2038-01-03,7981
2038-01-04,1202
2038-01-05,9521
2038-01-06,1840
2038-01-07,6902
2038-01-08,5296
2038-01-09,8915
2038-01-10,2456
2038-01-11,7113
2038-01-12,389
2038-01-13,4942
2038-01-14,9384
2038-01-15,7749
2038-01-16,143
2038-01-17,6628
2038-01-18,451
2038-01-19,5019
2038-01-20,5126
2038-01-21,5671
2038-01-22,1271
2038-01-23,2659
2038-01-24,5686
2038-01-25,8364
2038-01-26,9470
2038-01-27,9290
2038-01-28,3783
2038-01-29,9930
2038-01-30,9722
2038-01-31,949
2038-02-01,4102
2038-02-02,7398
2038-02-03,9717
2038-02-04,2716
2038-02-05,7859
2038-02-06,2464
2038-02-07,352
2038-02-08,8107
2038-02-09,6463
2038-02-10,4781
2038-02-11,876
2038-02-12,8357
2038-02-13,7512
2038-02-14,4887
2038-02-15,816
2038-02-16,647
2038-02-17,5854
2038-02-18,9129
2038-02-19,8016
2038-02-20,3643
2038-02-21,2062
2038-02-22,5139
2038-02-23,1366
2038-02-24,3232
2038-02-25,3670
2038-02-26,6689
2038-02-27,2960
2038-02-28,5212
2038-03-01,5118
2038-03-02,5288
2038-03-03,737
2038-03-04,5846
2038-03-05,8274
2038-03-06,7982
2038-03-07,5728
2038-03-08,2560
2038-03-09,967
2038-03-10,4015
2038-03-11,7436
2038-03-12,2910
2038-03-13,6811
2038-03-14,3950
2038-03-15,7445
2038-03-16,1053
2038-03-17,1677
2038-03-18,7467
2038-03-19,7007
2038-03-20,6153
2038-03-21,1074
2038-03-22,9842
2038-03-23,4935
2038-03-24,9417
2038-03-25,3529
2038-03-26,7006
2038-03-27,6893
2038-03-28,9976
2038-03-29,9076
2038-03-30,877
2038-03-31,8129
2038-04-01,6222
2038-04-02,6047
2038-04-03,8495
2038-04-04,5357
2038-04-05,6573
2038-04-06,4048
2038-04-07,4324
2038-04-08,5447
2038-04-09,3085
2038-04-10,8480
2038-04-11,4192
2038-04-12,7321
2038-04-13,1027
2038-04-14,4051
2038-04-15,399
2038-04-16,8925
2038-04-17,5512
2038-04-18,252
2038-04-19,8630
2038-04-20,9123
2038-04-21,8382
2038-04-22,23
2038-04-23,1110
2038-04-24,9887
2038-04-25,1471
2038-04-26,7303
2038-04-27,3523
2038-04-28,6616
2038-04-29,8411
2038-04-30,1621
2038-05-01,306
2038-05-02,8390
2038-05-03,2151
2038-05-04,4217
2038-05-05,3766
2038-05-06,4594
